,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2300,2301,CA-2014-162362,11/14/2014,11/18/2014,standard class,JL-15505,jeremy lonsdale,consumer,united states,midland,michigan,,central,OFF-BI-10000756,office supplies,binders,storex duratech recycled plastic frosted binders,12.72,3.0,0.0,6.36
2301,2302,CA-2014-162362,2014-11-14,11/18/2014,standard class,JL-15505,jeremy lonsdale,consumer,united states,midland,michigan,48640.0,central,OFF-BI-10000546,office supplies,binders,avery durable binders,11.52,4.0,0.0,5.6448
2302,2303,CA-2016-106558,1/17/2016,1/21/2016,standard class,DL-13495,dionis lloyd,corporate,united states,columbus,georgia,31907.0,south,TEC-AC-10001142,technology,accessories,first data fd10 pin pad,316.0,-5.0,0.0,31.6
2303,2304,CA-2017-157931,9/17/2017,9/22/2017,second class,MO-17800,meg o'connel,home office,united states,roswell,georgia,30076.0,south,FUR-CH-10000785,furniture,chairs,global ergonomic managers chair,723.92,4.0,0.0,188.2192
2304,2305,CA-2017-157931,9/17/2017,9/22/2017,second class,MO-17800,meg o'connel,home office,united states,roswell,georgia,30076.0,south,OFF-PA-10000474,office supplies,paper,easy-staple paper,106.32,3.0,0.0,49.9704
2305,2306,CA-2016-115574,12/23/2016,12/24/2016,first class,BP-11185,ben peterman,corporate,united states,chicago,illinois,60623.0,central,FUR-BO-10003441,furniture,bookcases,"bush westfield collection bookcases, fully assembled",141.372,2.0,0.3,-14.1372
2306,2307,CA-2015-160794,8/6/2015,8/8/2015,first class,MS-17980,michael stewart,corporate,united states,houston,texas,77041.0,central,OFF-PA-10004156,office supplies,paper,xerox 188,27.216,3.0,0.2,9.8658
2307,2308,CA-2017-116225,11/5/2017,11/9/2017,standard class,SV-20935,susan vittorini,consumer,united states,new york city,new york,10009.0,east,TEC-AC-10001432,technology,accessories,enermax aurora lite keyboard,390.75,5.0,0.0,171.93
2308,2309,US-2017-120418,6/11/2017,,first class,BC-11125,becky castell,home office,united states,peoria,arizona,85345.0,west,FUR-CH-10001394,furniture,chairs,global leather executive chair,280.792,1.0,0.2,35.099
2309,2310,US-2017-120418,6/11/2017,6/12/2017,first class,BC-11125,becky castell,home office,united states,peoria,arizona,85345.0,west,OFF-ST-10002370,office supplies,storage,"sortfiler multipurpose personal file organizer, black",68.448,4.0,0.2,7.7004
2310,2311,US-2017-120418,6/11/2017,6/12/2017,first class,BC-11125,becky castell,home office,united states,peoria,arizona,85345.0,west,OFF-AR-10002956,office supplies,art,boston 16801 nautilus battery pencil sharpener,88.04,5.0,0.2,6.603
2311,2312,US-2017-120418,6/11/2017,6/12/2017,first class,BC-11125,becky castell,home office,united states,peoria,arizona,85345.0,west,OFF-AR-10001955,office supplies,art,newell 319,15.872,1.0,0.2,1.984
2312,2313,US-2017-120418,6/11/2017,6/12/2017,first class,BC-11125,becky castell,home office,united states,peoria,arizona,85345.0,west,OFF-ST-10001809,office supplies,storage,fellowes officeware wire shelving,215.592,3.0,0.2,-48.5082
2313,2314,CA-2017-122035,7/20/2017,7/25/2017,standard class,EM-13825,elizabeth moffitt,corporate,united states,sioux falls,south dakota,57103.0,central,OFF-LA-10004093,office supplies,labels,avery 486,14.62,2.0,0.0,6.8714
2314,2315,CA-2017-122035,7/20/2017,7/25/2017,standard class,EM-13825,elizabeth moffitt,corporate,united states,sioux falls,south dakota,57103.0,central,OFF-AP-10002118,office supplies,appliances,"1.7 cubic foot compact ""cube"" office refrigerators",416.32,2.0,0.0,112.4064
2315,2316,CA-2017-122035,7/20/2017,7/25/2017,standard class,EM-13825,elizabeth moffitt,corporate,united states,sioux falls,south dakota,57103.0,central,OFF-BI-10000404,office supplies,binders,avery printable repositionable plastic tabs,43.0,,0.0,20.21
2316,2317,CA-2017-122035,7/20/2017,7/25/2017,standard class,EM-13825,elizabeth moffitt,corporate,united states,sioux falls,south dakota,57103.0,central,FUR-CH-10003833,furniture,chairs,novimex fabric task chair,182.94,3.0,0.0,27.441
2317,2318,CA-2017-122035,7/20/2017,7/25/2017,standard class,EM-13825,elizabeth moffitt,corporate,united states,sioux falls,south dakota,57103.0,central,OFF-BI-10002072,office supplies,binders,cardinal slant-d ring binders,60.83,7.0,0.0,30.415
2318,2319,CA-2017-122035,7/20/2017,7/25/2017,standard class,EM-13825,elizabeth moffitt,corporate,united states,sioux falls,south dakota,57103.0,central,TEC-AC-10003095,technology,accessories,logitech g35 7.1-channel surround sound headset,389.97,3.0,0.0,132.5898
2319,2320,CA-2015-117828,2015-12-23,12/26/2015,first class,BD-11500,bradley drucker,consumer,united states,richmond,virginia,23223.0,south,OFF-AP-10001563,office supplies,appliances,belkin premiere surge master ii 8-outlet surge protector,194.32,4.0,0.0,56.3528
2320,2321,CA-2017-165491,3/20/2017,3/24/2017,standard class,HW-14935,helen wasserman,corporate,united states,seattle,washington,98115.0,west,TEC-AC-10000358,technology,accessories,imationâ secureâ driveâ + hardware encrypted usbâ flash driveâ - 16 gb,265.93,7.0,0.0,63.8232
2321,2322,CA-2015-109470,12/31/2015,1/3/2016,second class,KC-16255,karen carlisle,corporate,united states,henderson,kentucky,42420.0,south,OFF-BI-10004492,office supplies,binders,tuf-vin binders,94.74,3.0,0.0,44.5278
2322,2323,CA-2015-109470,12/31/2015,1/3/2016,second class,KC-16255,karen carlisle,corporate,united states,henderson,kentucky,42420.0,south,OFF-BI-10001072,office supplies,binders,"gbc clear cover, 8-1/2 x 11, unpunched, 25 covers per pack",60.64,4.0,0.0,27.8944
2323,2324,CA-2015-109470,12/31/2015,1/3/2016,second class,KC-16255,karen carlisle,corporate,united states,henderson,kentucky,42420.0,south,OFF-BI-10003707,office supplies,binders,aluminum screw posts,76.3,5.0,0.0,38.15
2324,2325,CA-2015-109470,12/31/2015,1/3/2016,,KC-16255,karen carlisle,corporate,united states,henderson,kentucky,42420.0,south,OFF-BI-10000977,office supplies,binders,ibico plastic spiral binding combs,364.8,12.0,0.0,167.808
2325,2326,CA-2015-105102,9/15/2015,9/19/2015,second class,BM-11575,brendan murry,corporate,united states,new york city,new york,10035.0,east,OFF-BI-10002082,office supplies,binders,gbc twin loop wire binding elements,79.872,3.0,0.2,29.952
2326,2327,CA-2015-105102,9/15/2015,9/19/2015,second class,BM-11575,brendan murry,corporate,united states,new york city,new york,10035.0,east,FUR-BO-10004709,furniture,bookcases,"bush westfield collection bookcases, medium cherry finish",46.384,1.0,0.2,1.1596
2327,2328,CA-2015-105102,9/15/2015,9/19/2015,second class,BM-11575,brendan murry,corporate,united states,new york city,new york,10035.0,east,OFF-PA-10002365,office supplies,paper,xerox 1967,12.96,2.0,0.0,6.2208
2328,2329,CA-2017-138422,9/23/2017,9/26/2017,first class,KN-16705,kristina nunn,home office,united states,fort collins,colorado,80525.0,west,OFF-EN-10004147,office supplies,envelopes,wausau papers astrobrights colored envelopes,14.352,3.0,0.2,5.2026
2329,2330,US-2015-147739,12/25/2015,12/29/2015,standard class,JD-16150,justin deggeller,corporate,united states,philadelphia,pennsylvania,19140.0,east,FUR-FU-10001468,furniture,furnishings,tenex antistatic computer chair mats,547.136,4.0,0.2,-68.392
2330,2331,CA-2016-155187,9/24/2016,9/26/2016,second class,LA-16780,laura armstrong,corporate,united states,los angeles,california,90004.0,west,OFF-ST-10000642,office supplies,storage,"tennsco lockers, gray",41.96,2.0,0.0,2.9372
2331,2332,CA-2016-155187,9/24/2016,9/26/2016,second class,LA-16780,laura armstrong,corporate,united states,los angeles,california,90004.0,west,OFF-PA-10000380,office supplies,paper,"rediform incoming/outgoing call register, 11"" x 8 1/2"", 100 messages",41.7,5.0,0.0,20.85
2332,2333,CA-2017-169285,3/21/2017,3/25/2017,standard class,RW-19690,robert waldorf,consumer,united states,lafayette,indiana,47905.0,central,OFF-PA-10004071,office supplies,paper,"eaton premium continuous-feed paper, 25% cotton, letter size, white, 1000 shts/box",277.4,5.0,0.0,133.152
2333,2334,CA-2017-169285,3/21/2017,3/25/2017,standard class,RW-19690,robert waldorf,consumer,united states,lafayette,indiana,47905.0,central,OFF-PA-10004971,office supplies,paper,xerox 196,5.78,1.0,0.0,2.8322
2334,2335,CA-2014-140886,9/30/2014,10/4/2014,standard class,KW-16570,kelly williams,consumer,united states,clarksville,tennessee,,south,OFF-AP-10000696,office supplies,appliances,holmes odor grabber,69.216,6.0,0.2,11.2476
2335,2336,CA-2017-152695,2017-12-10,12/10/2017,same day,CC-12220,chris cortes,consumer,united states,fairfield,connecticut,6824.0,east,OFF-EN-10004030,office supplies,envelopes,convenience packs of business envelopes,10.86,3.0,0.0,5.1042
2336,2337,CA-2017-152695,12/10/2017,12/10/2017,same day,CC-12220,chris cortes,consumer,united states,fairfield,connecticut,6824.0,east,OFF-AP-10000026,office supplies,appliances,tripp lite isotel 6 outlet surge protector with fax/modem protection,426.79,7.0,0.0,123.7691
2337,2338,CA-2014-110639,8/23/2014,8/23/2014,same day,RH-19495,rick hansen,consumer,united states,new york city,new york,10009.0,east,OFF-PA-10003936,office supplies,paper,xerox 1994,25.92,4.0,0.0,12.4416
2338,2339,CA-2014-110639,8/23/2014,8/23/2014,same day,RH-19495,rick hansen,consumer,united states,new york city,new york,10009.0,east,OFF-PA-10004530,office supplies,paper,personal creations ink jet cards and labels,45.92,4.0,0.0,22.5008
2339,2340,CA-2014-121727,8/19/2014,8/24/2014,standard class,JK-15625,jim karlsson,consumer,united states,columbus,ohio,43229.0,east,OFF-AR-10004930,office supplies,art,turquoise lead holder with pocket clip,10.72,2.0,0.2,1.742
2340,2341,CA-2016-137736,11/10/2016,11/15/2016,standard class,DC-13285,,consumer,united states,warner robins,georgia,31088.0,south,OFF-AR-10004999,office supplies,art,newell 315,41.86,7.0,0.0,10.465
2341,2342,US-2014-143231,12/31/2014,1/3/2015,first class,GM-14455,gary mitchum,home office,united states,franklin,massachusetts,2038.0,east,FUR-FU-10002501,furniture,furnishings,nu-dell executive frame,63.2,5.0,0.0,23.384
2342,2343,US-2014-143231,12/31/2014,1/3/2015,first class,GM-14455,gary mitchum,home office,united states,franklin,massachusetts,2038.0,east,TEC-AC-10000358,technology,accessories,imationâ secureâ driveâ + hardware encrypted usbâ flash driveâ - 16 gb,113.97,3.0,0.0,27.3528
2343,2344,US-2014-155894,7/26/2014,7/30/2014,second class,CL-11890,carl ludwig,consumer,united states,chicago,illinois,60623.0,central,OFF-ST-10004804,office supplies,storage,"belkin 19"" vented equipment shelf, black",123.552,3.0,0.2,-29.3436
2344,2345,CA-2016-119025,2/22/2016,2/28/2016,standard class,PV-18985,paul van hugh,home office,united states,milwaukee,wisconsin,53209.0,central,OFF-AP-10001205,office supplies,appliances,belkin 5 outlet surgemaster power centers,490.32,9.0,0.0,137.2896
2345,2346,CA-2016-159373,3/13/2016,3/18/2016,standard class,LT-17110,liz thompson,consumer,united states,san antonio,texas,78207.0,central,OFF-PA-10000659,office supplies,paper,"tops carbonless receipt book, four 2-3/4 x 7-1/4 money receipts per page",70.08,5.0,0.2,24.528
2346,2347,CA-2016-159373,3/13/2016,3/18/2016,standard class,LT-17110,liz thompson,consumer,united states,san antonio,texas,78207.0,central,OFF-BI-10004141,office supplies,binders,insertable tab indexes for data binders,1.272,2.0,0.8,-2.1624
2347,2348,CA-2016-159373,3/13/2016,3/18/2016,standard class,LT-17110,liz thompson,consumer,united states,san antonio,texas,78207.0,central,FUR-TA-10004619,furniture,tables,hon non-folding utility tables,557.585,,0.3,0.0
2348,2349,CA-2017-109701,12/2/2017,12/3/2017,same day,AM-10360,alice mccarthy,corporate,united states,los angeles,california,90032.0,west,OFF-BI-10004187,office supplies,binders,3-ring staple pack,9.024,6.0,0.2,3.1584
2349,2350,CA-2017-109701,12/2/2017,12/3/2017,same day,AM-10360,alice mccarthy,corporate,united states,los angeles,california,90032.0,west,OFF-BI-10000632,office supplies,binders,satellite sectional post binders,69.456,2.0,0.2,22.5732
2350,2351,CA-2017-109701,12/2/2017,12/3/2017,same day,AM-10360,alice mccarthy,corporate,united states,los angeles,california,90032.0,west,OFF-PA-10003724,office supplies,paper,"wirebound message book, 4 per page",10.86,2.0,0.0,5.3214
2351,2352,CA-2017-109701,12/2/2017,12/3/2017,same day,AM-10360,alice mccarthy,corporate,united states,los angeles,california,90032.0,west,OFF-AP-10002765,office supplies,appliances,fellowes advanced computer series surge protectors,79.47,3.0,0.0,22.2516
2352,2353,CA-2017-109701,12/2/2017,12/3/2017,same day,AM-10360,alice mccarthy,corporate,united states,los angeles,california,90032.0,west,OFF-AR-10001868,office supplies,art,prang dustless chalk sticks,10.08,6.0,0.0,5.04
2353,2354,CA-2015-111514,8/31/2015,9/2/2015,first class,SC-20260,scott cohen,corporate,united states,san francisco,california,94122.0,west,FUR-BO-10002545,furniture,bookcases,"atlantic metals mobile 3-shelf bookcases, custom colors",1552.831,7.0,0.15,200.9546
2354,2355,CA-2015-111514,8/31/2015,9/2/2015,first class,SC-20260,scott cohen,corporate,united states,san francisco,california,94122.0,west,OFF-BI-10002735,office supplies,binders,gbc prestige therm-a-bind covers,137.24,,0.2,46.3185
2355,2356,CA-2015-111514,8/31/2015,9/2/2015,first class,SC-20260,scott cohen,corporate,united states,san francisco,california,94122.0,west,TEC-AC-10004864,technology,accessories,memorex micro travel drive 32 gb,36.51,1.0,0.0,15.6993
2356,2357,CA-2015-111514,8/31/2015,9/2/2015,first class,SC-20260,scott cohen,corporate,united states,san francisco,california,94122.0,west,TEC-MA-10000597,technology,machines,lexmark s315 color inkjet printer,239.976,3.0,0.2,80.9919
2357,2358,US-2014-148838,3/17/2014,3/21/2014,standard class,CP-12340,christine phan,corporate,united states,new york city,new york,10024.0,east,FUR-TA-10003473,furniture,tables,bretford rectangular conference table tops,1579.746,7.0,0.4,-447.5947
2358,2359,US-2014-148838,3/17/2014,3/21/2014,standard class,CP-12340,,corporate,united states,new york city,new york,10024.0,east,FUR-TA-10001950,furniture,tables,balt solid wood round tables,1071.576,4.0,0.4,-553.6476
2359,2360,US-2014-148838,3/17/2014,3/21/2014,standard class,CP-12340,christine phan,corporate,united states,new york city,new york,10024.0,east,FUR-TA-10004175,furniture,tables,"hon 30"" x 60"" table with locking drawer",613.908,3.0,0.4,-122.7816
2360,2361,US-2014-148838,3/17/2014,3/21/2014,standard class,CP-12340,christine phan,corporate,united states,new york city,new york,10024.0,east,OFF-PA-10002960,office supplies,paper,xerox 1926,34.86,7.0,0.0,16.3842
2361,2362,US-2014-148838,3/17/2014,3/21/2014,standard class,CP-12340,christine phan,corporate,united states,new york city,new york,,east,OFF-PA-10000919,office supplies,paper,xerox 1918,155.04,4.0,0.0,75.9696
2362,2363,CA-2017-136497,4/16/2017,4/20/2017,standard class,RF-19840,roy franzã¶sisch,consumer,united states,columbus,ohio,43229.0,east,OFF-BI-10001553,office supplies,binders,spinevue locking slant-d ring binders by cardinal,13.71,5.0,0.7,-10.054
2363,2364,US-2016-108637,3/13/2016,3/18/2016,standard class,AB-10060,adam bellavance,home office,united states,waynesboro,virginia,22980.0,south,FUR-FU-10004864,furniture,furnishings,"howard miller 14-1/2"" diameter chrome round wall clock",127.88,2.0,0.0,40.9216
2364,2365,US-2016-108637,3/13/2016,3/18/2016,standard class,AB-10060,adam bellavance,home office,united states,waynesboro,virginia,22980.0,south,OFF-AP-10004540,office supplies,appliances,"eureka the boss lite 10-amp upright vacuum, blue",160.32,2.0,0.0,44.8896
2365,2366,US-2016-108637,3/13/2016,3/18/2016,standard class,AB-10060,adam bellavance,home office,united states,waynesboro,virginia,22980.0,south,OFF-BI-10004965,office supplies,binders,ibico covers for plastic or wire binding elements,46.0,4.0,0.0,20.7
2366,2367,CA-2014-102295,11/24/2014,11/26/2014,second class,EH-13990,erica hackney,consumer,united states,sacramento,california,95823.0,west,FUR-CH-10001714,furniture,chairs,"global leather & oak executive chair, burgundy",120.712,1.0,0.2,-18.1068
2367,2368,CA-2017-123659,2/10/2017,2/13/2017,first class,MN-17935,michael nguyen,consumer,united states,clinton,maryland,20735.0,east,OFF-PA-10002464,office supplies,paper,hp office recycled paper (20lb. and 87 bright),23.12,4.0,0.0,11.3288
2368,2369,US-2016-129469,9/23/2016,9/27/2016,standard class,KL-16555,kelly lampkin,corporate,united states,fairfield,ohio,45014.0,east,FUR-FU-10002298,furniture,furnishings,"rubbermaid clustermat chairmats, mat size- 66"" x 60"", lip 20"" x 11"" -90 degree angle",532.704,6.0,0.2,-26.6352
2369,2370,US-2016-129469,9/23/2016,9/27/2016,standard class,KL-16555,kelly lampkin,corporate,united states,fairfield,ohio,45014.0,east,OFF-AR-10000315,office supplies,art,"dixon ticonderoga maple cedar pencil, #2",4.912,2.0,0.2,0.307
2370,2371,CA-2017-155152,7/7/2017,7/9/2017,second class,MP-17965,michael paige,corporate,united states,warwick,rhode island,2886.0,east,TEC-AC-10004353,technology,accessories,hypercom p1300 pinpad,252.0,4.0,0.0,93.24
2371,2372,CA-2016-159940,7/7/2016,7/11/2016,second class,BF-11020,barry franzã¶sisch,corporate,united states,aurora,illinois,60505.0,central,FUR-FU-10004973,furniture,furnishings,flat face poster frame,60.288,8.0,0.6,-27.1296
2372,2373,CA-2016-159940,7/7/2016,7/11/2016,second class,BF-11020,barry franzã¶sisch,corporate,united states,aurora,illinois,60505.0,central,OFF-FA-10000936,office supplies,fasteners,acco hot clips clips to go,2.632,1.0,0.2,0.8225
